Node Number	Normal Stress (MPa)
2008	21.723
2009	21.742
2010	21.723
2011	21.733
2012	21.729
2013	21.731
2014	21.722
2015	21.747
2016	21.724
2017	21.751
2018	21.781
2019	21.709
2020	21.743
2021	21.787
2022	21.301
2023	21.69
2024	21.746
2025	1.7079
2026	20.894
2027	0.46046
2028	0.38767
2029	0.28874
2030	0.15912
2031	0.10751
2032	1.7163e-002
2033	-1.0871e-002
2034	-0.1269
2035	-0.18093
2036	-0.25968
2037	-0.28049
2038	-0.34413
2039	-0.35995
2040	-0.40078
2041	-0.43918
2042	-0.43537
2043	-0.47617
2044	-0.50079
2045	-0.45741
2046	-0.5373
2047	-0.53964
2048	-0.61963
2049	-0.54838
2050	-0.57174
2051	-0.53732
2052	-0.54437
2053	-0.53132
2054	-0.53907
2055	-0.50925
2056	-0.52731
2057	-0.49109
2058	-0.50779
2059	-0.43607
2060	-0.48019
2061	-0.52301
2062	-0.46648
2063	-0.4588
2064	-0.49176
2065	-0.44686
2066	-0.47465
2067	-0.29634
2068	-0.38646
2069	-0.31382
2070	-0.34588
2071	-0.34501
2072	-0.40318
2073	-0.31219
2074	-0.3126
2075	-0.29643
2076	-0.24556
2077	-0.32209
2078	-0.34716
2079	-0.31847
2080	-0.37811
2081	-0.31237
2082	-0.33374
2083	-0.29935
2084	-0.31946
2085	-0.27982
2086	-0.34471
2087	-0.18628
2088	-0.1514
2089	-0.20538
2090	-0.16238
2091	-0.16912
2092	-0.1277
2093	-0.15146
2094	-0.13563
2095	-0.15545
2096	-0.11298
2097	-0.12163
2098	-4.2124e-002
2099	-4.7054e-003
2100	4.0374e-002
2101	0.14114
2102	0.28306
2103	0.3185
2104	0.39805
2105	0.52165
2106	0.61987
2107	0.77453
2108	1.2467
2109	1.4523
2110	1.606
2111	1.7997
2112	2.0241
2113	2.2114
2114	2.4352
2115	2.6177
2116	2.8565
2117	3.0661
2118	3.2801
2119	3.4673
2120	3.6473
2121	3.7882
2122	3.8919
2123	3.9291
2124	3.8851
2125	3.7199
2126	3.4097
2127	2.8558
2128	1.9563
2129	0.51855
2130	-1.0479
2131	-2.7635
2132	-6.1611
2133	-7.7703
2134	-8.6157
2135	-11.221
2136	-12.933
2137	-13.12
2138	-12.501
2139	-10.82
2140	-8.6182
2141	-6.3118
2142	-4.3502
2143	-2.8543
2144	-1.6468
2145	-0.52499
2146	0.32889
2147	0.94012
2148	1.6037
2149	2.1096
2150	2.4644
2151	2.7813
2152	3.1771
2153	3.6717
2154	4.114
2155	4.5907
2156	5.0829
2157	5.4268
2158	5.823
2159	6.2462
2160	6.579
2161	6.9077
2162	7.2516
2163	7.5964
2164	7.8644
2165	8.1414
2166	8.455
2167	8.7566
2168	9.0443
2169	9.3577
2170	9.6741
2171	10.262
2172	10.588
2173	10.895
2174	11.181
2175	11.486
2176	11.772
2177	12.05
2178	12.335
2179	12.616
2180	12.893
2181	13.166
2182	13.426
2183	13.675
2184	13.913
2185	14.137
2186	14.366
2187	14.575
2188	14.785
2189	14.999
2190	15.196
2191	15.385
2192	15.555
2193	15.706
2194	15.847
2195	15.976
2196	16.094
2197	16.208
2198	16.314
2199	16.412
2200	16.508
2201	16.594
2202	16.672
2203	16.762
2204	16.857
2205	16.966
2206	17.097
2207	17.217
2208	17.343
2209	17.465
2210	17.628
2211	17.729
2212	17.792
2213	17.764
2214	17.756
2215	17.67
2216	17.642
2217	17.525
2218	17.464
2219	17.269
2220	17.131
2221	16.908
2222	16.709
2223	16.449
2224	16.267
2225	15.964
2226	15.712
2227	15.229
2228	15.078
2229	14.79
2230	14.411
2231	14.184
2232	13.649
2233	13.259
2234	12.976
2235	12.479
2236	12.145
2237	11.595
2238	11.345
2239	10.896
2240	10.696
2241	10.166
2242	9.8674
2243	9.2587
2244	9.051
2245	8.6429
2246	8.3161
2247	7.9484
2248	7.6906
2249	7.3554
2250	7.1776
2251	6.8785
2252	6.7352
2253	6.597
2254	6.4854
2255	6.4505
2256	6.4843
2257	6.6466
2258	7.5502
2259	8.0699
2260	9.2638
2261	8.7889
2262	8.1999
2263	7.8164
2264	7.3896
2265	7.2724
2266	7.2381
2267	7.3515
2268	7.5166
2269	8.0214
2270	8.3248
2271	8.6687
2272	9.3752
2273	9.7497
2274	10.177
2275	11.044
2276	11.444
2277	11.886
2278	12.727
2279	13.088
2280	13.562
2281	14.348
2282	14.688
2283	15.099
2284	15.402
2285	16.11
2286	16.487
2287	16.791
2288	17.105
2289	17.401
2290	17.777
2291	17.911
2292	18.211
2293	18.419
2294	18.673
2295	18.84
2296	19.101
2297	19.216
2298	19.424
2299	19.567
2300	19.732
2301	19.843
2302	20.021
2303	20.128
2304	20.254
2305	20.345
2306	20.443
2307	20.524
2308	20.607
2309	20.678
2310	20.769
2311	20.787
2312	20.855
2313	20.897
2314	20.945
2315	20.966
2316	21.012
2317	21.008
2318	21.029
2319	21.022
2320	21.071
2321	21.061
2322	21.067
2323	21.064
2324	21.101
2325	21.065
2326	21.097
2327	21.05
2328	21.068
2329	21.036
2330	21.062
2331	20.998
2332	21.041
2333	20.984
2334	20.984
2335	20.948
2336	20.954
2337	20.917
2338	20.92
2339	20.886
2340	20.877
2341	20.841
2342	20.85
2343	20.801
2344	20.799
2345	20.751
2346	20.777
2347	20.753
2348	20.755
2349	20.726
2350	20.734
2351	20.704
2352	20.707
2353	20.676
2354	20.675
2355	20.642
2356	20.636
2357	20.624
2358	20.582
2359	20.574
2360	20.602
2361	20.605
2362	20.593
2363	20.583
2364	20.561
2365	20.555
2366	20.584
2367	20.554
2368	20.532
2369	20.534
2370	20.519
2371	20.529
2372	20.548
2373	20.526
2374	20.52
2375	20.531
2376	20.519
2377	20.512
2378	20.538
2379	20.538
2380	20.517
2381	20.533
2382	20.52
2383	20.549
2384	20.525
2385	20.531
2386	20.524
2387	20.524
2388	20.503
2389	20.53
2390	20.532
2391	20.568
2392	20.544
2393	20.571
2394	20.525
2395	20.547
2396	20.535
2397	20.539
2398	20.537
2399	20.579
2400	20.539
2401	20.549
2402	20.533
2403	20.567
2404	20.538
2405	20.533
2406	20.515
2407	20.553
2408	20.521
2409	20.556
2410	20.522
2411	20.531
2412	20.517
2413	20.516
2414	20.504
2415	20.541
2416	20.507
2417	20.523
2418	20.491
2419	20.487
2420	20.468
2421	20.475
2422	20.466
2423	20.5
2424	20.536
2425	20.485
2426	20.492
2427	20.44
2428	3.6691
2429	21.709
2430	20.483
2431	0.57237
2432	2.8509
2433	2.6579
2434	2.518
2435	2.3671
2436	2.2503
2437	2.1547
2438	2.055
2439	2.0335
2440	1.9548
2441	1.9038
2442	1.8944
2443	1.8218
2444	1.8372
2445	1.8183
2446	1.814
2447	1.844
2448	1.8202
2449	1.8678
2450	1.8018
2451	1.8457
2452	1.8473
2453	1.8718
2454	1.9351
2455	1.8838
2456	1.9548
2457	1.925
2458	2.0033
2459	1.9954
2460	2.0223
2461	2.0376
2462	2.1187
2463	2.0998
2464	2.1275
2465	2.075
2466	2.2376
2467	2.1883
2468	2.2291
2469	2.2241
2470	2.2866
2471	2.2644
2472	2.2907
2473	2.2788
2474	2.3333
2475	2.3263
2476	2.357
2477	2.3466
2478	2.3736
2479	2.326
2480	2.4177
2481	2.413
2482	2.3641
2483	2.4224
2484	2.4579
2485	2.3729
2486	2.4174
2487	2.3775
2488	2.4698
2489	2.4246
2490	2.4223
2491	2.421
2492	2.461
2493	2.4189
2494	2.4162
2495	2.419
2496	2.4203
2497	2.385
2498	2.4054
2499	2.4087
2500	2.3974
2501	2.3853
2502	2.4268
2503	2.3885
2504	2.409
2505	2.3781
2506	2.3877
2507	2.3731
2508	2.4577
2509	2.421
2510	2.5061
2511	2.5074
2512	2.531
2513	2.6238
2514	2.651
2515	2.7433
2516	2.8207
2517	2.9192
2518	3.0138
2519	3.1524
2520	3.2496
2521	3.3617
2522	3.5067
2523	3.6544
2524	3.768
2525	3.9269
2526	4.118
2527	4.2376
2528	4.3924
2529	4.4791
2530	4.6771
2531	4.7458
2532	4.7413
2533	4.714
2534	4.5526
2535	4.3433
2536	4.1218
2537	3.6984
2538	3.2645
2539	2.7768
2540	2.3021
2541	1.834
2542	1.5112
2543	1.3878
2544	1.3486
2545	1.4813
2546	1.6828
2547	1.9288
2548	2.2
2549	2.5023
2550	3.1999
2551	3.5754
2552	3.9454
2553	4.2968
2554	4.6533
2555	5.271
2556	5.5566
2557	5.8313
2558	6.1012
2559	6.368
2560	6.6325
2561	6.894
2562	7.154
2563	7.4104
2564	7.6634
2565	7.9142
2566	8.1675
2567	8.4251
2568	8.6897
2569	8.9611
2570	9.2359
2571	9.5149
2572	9.8065
2573	10.103
2574	10.404
2575	10.709
2576	11.017
2577	11.329
2578	11.651
2579	11.98
2580	12.316
2581	12.662
2582	13.011
2583	13.365
2584	13.721
2585	14.078
2586	14.432
2587	14.782
2588	15.131
2589	15.478
2590	15.821
2591	16.156
2592	16.483
2593	16.804
2594	17.117
2595	17.419
2596	17.712
2597	17.992
2598	18.26
2599	18.509
2600	18.738
2601	18.956
2602	19.169
2603	19.404
2604	19.672
2605	19.946
2606	20.216
2607	20.434
2608	20.616
2609	20.844
2610	21.018
2611	21.196
2612	21.216
2613	21.384
2614	21.431
2615	21.589
2616	21.477
2617	21.61
2618	21.487
2619	21.474
2620	21.366
2621	21.308
2622	21.125
2623	20.972
2624	20.63
2625	20.24
2626	19.984
2627	19.504
2628	19.254
2629	18.367
2630	17.948
2631	17.446
2632	16.998
2633	16.345
2634	15.811
2635	15.276
2636	13.941
2637	13.151
2638	12.509
2639	11.729
2640	11.065
2641	10.27
2642	9.5153
2643	8.6812
2644	7.8521
2645	7.0515
2646	6.2278
2647	5.48
2648	4.709
2649	4.0981
2650	3.4071
2651	3.541
2652	3.2943
2653	2.9789
2654	2.9194
2655	3.112
2656	3.4808
2657	4.0578
2658	4.6467
2659	5.3407
2660	6.0662
2661	6.8294
2662	7.5912
2663	8.3484
2664	9.1041
2665	9.8277
2666	10.566
2667	11.271
2668	11.993
2669	12.635
2670	13.34
2671	13.948
2672	14.553
2673	15.147
2674	15.735
2675	16.233
2676	16.839
2677	17.28
2678	17.754
2679	18.186
2680	18.621
2681	18.941
2682	19.396
2683	19.739
2684	20.083
2685	20.386
2686	20.713
2687	20.929
2688	21.218
2689	21.409
2690	21.641
2691	21.778
2692	22.04
2693	22.136
2694	22.299
2695	22.407
2696	22.539
2697	22.623
2698	22.734
2699	22.79
2700	22.894
2701	22.93
2702	22.984
2703	23.022
2704	23.076
2705	23.082
2706	23.125
2707	23.124
2708	23.145
2709	23.104
2710	23.144
2711	23.127
2712	23.127
2713	23.094
2714	23.109
2715	23.053
2716	23.05
2717	23.013
2718	23.008
2719	22.964
2720	22.953
2721	22.904
2722	22.88
2723	22.85
2724	22.825
2725	22.781
2726	22.757
2727	22.724
2728	22.698
2729	22.647
2730	22.651
2731	22.599
2732	22.582
2733	22.526
2734	22.521
2735	22.474
2736	22.472
2737	22.443
2738	22.434
2739	22.39
2740	22.369
2741	22.347
2742	22.34
2743	22.31
2744	22.304
2745	22.276
2746	22.285
2747	22.247
2748	22.26
2749	22.22
2750	22.211
2751	22.18
2752	22.175
2753	22.161
2754	22.153
2755	22.143
2756	22.134
2757	22.134
2758	22.13
2759	22.12
2760	22.13
2761	22.108
2762	22.112
2763	22.097
2764	22.116
2765	22.094
2766	22.091
2767	22.083
2768	22.104
2769	22.083
2770	22.092
2771	22.078
2772	22.106
2773	22.081
2774	22.084
2775	22.088
2776	22.105
2777	22.091
2778	22.085
2779	22.094
2780	22.088
2781	22.083
2782	22.112
2783	22.103
2784	22.129
2785	22.107
2786	22.111
2787	22.102
2788	22.128
2789	22.111
2790	22.108
2791	22.105
2792	22.128
2793	22.121
2794	22.133
2795	22.122
2796	22.131
2797	22.123
2798	22.142
2799	22.135
2800	22.134
2801	22.128
2802	22.147
2803	22.133
2804	22.142
2805	22.135
2806	22.145
2807	22.132
2808	22.153
2809	22.138
2810	22.151
2811	22.136
2812	22.148
2813	22.133
2814	22.144
2815	22.129
2816	22.139
2817	22.128
2818	22.127
2819	22.129
2820	22.152
2821	22.128
2822	22.128
2823	22.118
2824	22.119
2825	22.145
2826	22.151
2827	22.141
2828	22.158
2829	22.12
2830	22.134
2831	21.644
2832	22.103
2833	1.8711
2834	1.3129
2835	0.7131
2836	-4.8009e-002
2837	-6.2388e-002
2838	-7.2926e-002
2839	-0.11882
2840	-0.2223
2841	-0.33147
2842	-0.37738
2843	-0.54826
2844	-0.59182
2845	-0.68107
2846	-0.73535
2847	-0.81614
2848	-0.84924
2849	-0.92688
2850	-0.93357
2851	-1.0082
2852	-1.0408
2853	-1.009
2854	-1.0935
2855	-1.1783
2856	-1.1445
2857	-1.1798
2858	-1.1789
2859	-1.2365
2860	-1.1897
2861	-1.2413
2862	-1.2408
2863	-1.2403
2864	-1.2263
2865	-1.2282
2866	-1.2049
2867	-1.2534
2868	-1.2071
2869	-1.1952
2870	-1.1353
2871	-1.2187
2872	-1.2251
2873	-1.1909
2874	-1.1734
2875	-1.2119
2876	-1.1842
2877	-1.1806
2878	-1.1262
2879	-1.1776
2880	-1.1071
2881	-1.1218
2882	-1.0459
2883	-1.0865
2884	-0.98859
2885	-1.0507
2886	-1.043
2887	-1.034
2888	-1.096
2889	-1.0932
2890	-1.0534
2891	-1.0961
2892	-1.0524
2893	-1.0781
2894	-1.0543
2895	-1.0557
2896	-0.97428
2897	-1.0361
2898	-0.99689
2899	-0.94325
2900	-0.92766
2901	-0.94736
2902	-0.86095
2903	-0.88269
2904	-0.87152
2905	-0.90702
2906	-0.81696
2907	-0.84579
2908	-0.8153
2909	-0.79199
2910	-0.73488
2911	-0.683
2912	-0.60761
2913	-0.52252
2914	-0.38735
2915	-0.31738
2916	-0.23918
2917	-2.4227e-002
2918	6.6748e-002
2919	0.24091
2920	0.387
2921	0.59948
2922	0.74409
2923	0.97504
2924	1.1802
2925	1.4094
2926	1.667
2927	1.8669
2928	2.1187
2929	2.3329
2930	2.5892
2931	2.8107
2932	3.07
2933	3.3044
2934	3.5322
2935	3.7219
2936	3.8862
2937	4.0129
2938	4.0348
2939	3.961
2940	3.7996
2941	3.3396
2942	2.551
2943	1.194
2944	-1.9215
2945	-6.1986
2946	-7.2081
2947	-7.9088
2948	-9.5672
2949	-12.443
2950	-15.422
2951	-18.511
2952	-19.248
2953	-17.802
2954	-14.074
2955	-9.8607
2956	-6.3088
2957	-4.4469
2958	-2.5732
2959	-1.057
2960	-0.61035
2961	0.26494
2962	1.2356
2963	1.7669
2964	2.1101
2965	2.697
2966	2.6463
2967	3.208
2968	4.3256
2969	4.5088
2970	4.849
2971	5.5989
2972	5.8339
2973	6.1764
2974	6.5959
2975	7.1471
2976	7.3692
2977	7.5675
2978	7.8946
2979	8.3611
2980	8.4461
2981	8.7826
2982	9.2598
2983	9.4054
2984	9.7028
2985	10.478
2986	10.738
2987	11.047
2988	11.401
2989	11.949
2990	12.268
2991	12.557
2992	12.806
2993	13.085
2994	13.38
2995	13.614
2996	13.857
2997	14.108
2998	14.319
2999	14.522
3000	14.731
3001	14.926
3002	15.15
3003	15.486
3004	15.659
3005	15.783
3006	15.905
3007	16.025
3008	16.216
3009	16.3
3010	16.372
3011	16.426
3012	16.476
3013	16.527
3014	16.644
3015	16.75
3016	16.87
3017	16.988
3018	17.088
3019	17.153
3020	17.255
3021	17.249
3022	17.249
3023	17.155
3024	17.056
3025	16.888
3026	16.786
3027	16.582
3028	16.423
3029	16.182
3030	16.008
3031	15.71
3032	15.415
3033	15.104
3034	14.889
3035	14.394
3036	14.297
3037	13.764
3038	13.411
3039	13.111
3040	12.722
3041	12.549
3042	11.928
3043	11.35
3044	11.09
3045	10.631
3046	10.372
3047	9.8661
3048	9.4718
3049	9.027
3050	8.7576
3051	8.3675
3052	8.0434
3053	7.6562
3054	7.3709
3055	7.0026
3056	6.7932
3057	6.5531
3058	6.3508
3059	6.0685
3060	6.0525
3061	5.8971
3062	5.92
3063	5.9308
3064	5.9828
3065	6.0969
3066	6.2898
3067	6.5917
3068	7.0504
3069	7.7832
3070	9.1323
3071	11.781
3072	11.847
3073	9.3942
3074	7.946
3075	7.7095
3076	7.6144
3077	7.6172
3078	7.685
3079	7.9834
3080	8.1635
3081	8.4155
3082	8.9891
3083	9.2429
3084	9.6168
3085	10.379
3086	10.677
3087	11.098
3088	11.871
3089	12.256
3090	12.674
3091	13.409
3092	13.773
3093	14.152
3094	14.487
3095	14.892
3096	15.192
3097	15.549
3098	15.823
3099	16.208
3100	16.411
3101	16.768
3102	16.969
3103	17.286
3104	17.504
3105	17.85
3106	18.008
3107	18.276
3108	18.419
3109	18.609
3110	18.773
3111	18.973
3112	19.112
3113	19.268
3114	19.397
3115	19.56
3116	19.628
3117	19.762
3118	19.861
3119	19.959
3120	20.038
3121	20.127
3122	20.176
3123	20.28
3124	20.285
3125	20.367
3126	20.401
3127	20.452
3128	20.456
3129	20.506
3130	20.505
3131	20.555
3132	20.561
3133	20.582
3134	20.567
3135	20.606
3136	20.57
3137	20.613
3138	20.592
3139	20.608
3140	20.576
3141	20.596
3142	20.555
3143	20.58
3144	20.536
3145	20.552
3146	20.51
3147	20.528
3148	20.491
3149	20.5
3150	20.477
3151	20.486
3152	20.448
3153	20.462
3154	20.419
3155	20.416
3156	20.379
3157	20.391
3158	20.361
3159	20.349
3160	20.313
3161	20.324
3162	20.293
3163	20.298
3164	20.281
3165	20.27
3166	20.25
3167	20.246
3168	20.225
3169	20.17
3170	20.206
3171	20.197
3172	20.201
3173	20.206
3174	20.173
3175	20.173
3176	20.141
3177	20.162
3178	20.153
3179	20.126
3180	20.141
3181	20.127
3182	20.125
3183	20.142
3184	20.124
3185	20.108
3186	20.132
3187	20.113
3188	20.081
3189	20.118
3190	20.142
3191	20.081
3192	20.11
3193	20.095
3194	20.118
3195	20.116
3196	20.118
3197	20.115
3198	20.111
3199	20.09
3200	20.113
3201	20.116
3202	20.131
3203	20.116
3204	20.131
3205	20.125
3206	20.163
3207	20.122
3208	20.122
3209	20.111
3210	20.133
3211	20.113
3212	20.122
3213	20.112
3214	20.129
3215	20.114
3216	20.134
3217	20.074
3218	20.112
3219	20.1
3220	20.114
3221	20.107
3222	20.106
3223	20.096
3224	20.114
3225	20.088
3226	20.095
3227	20.084
3228	20.091
3229	20.067
3230	20.056
3231	20.026
3232	20.053
3233	20.014
3234	20.061
3235	20.057
3236	20.048
3237	20.062
3238	20.041
3239	20.066
3240	20.117
3241	15.82
3242	16.644
3243	9.5879
3244	17.038
3245	1.6125
3246	-4.6918
3247	16.927
3248	-1.1102
3249	17.266
3250	2.3964
3251	21.055
3252	21.122
3253	14.204
3254	21.179
3255	21.348
3256	21.227
3257	21.333
3258	21.321
3259	21.331
3260	-5.4889
3261	14.764
3262	0.46308
3263	12.447
3264	21.363
3265	21.339
3266	21.334
3267	21.325
3268	21.318
3269	8.7921
3270	12.915
3271	13.943
3272	1.8376
3273	1.1127
3274	-4.6828
3275	19.314
3276	0.41927
3277	19.174
3278	21.724
3279	1.2692
3280	15.61
3281	6.2062
3282	6.5025
3283	9.7689
3284	18.472
3285	0.93749
3286	12.526
3287	18.245
3288	3.5103
3289	3.3447
3290	1.7637
3291	2.2138
3292	0.40801
3293	0.92512
3294	3.7166
3295	9.9451
3296	-0.25103
3297	1.0877
3298	0.37816
3299	4.1685
3300	13.031
3301	11.482
3302	9.9741
3303	8.6778
3304	7.8078
3305	17.627
3306	20.124
3307	20.14
3308	20.155
3309	20.166
3310	3.1468
3311	0.29606
3312	0.3588
3313	4.6203
3314	6.9304
3315	1.127
3316	13.935
3317	18.798
3318	12.279
3319	0.49253
3320	3.1167
3321	10.569
3322	8.9966
3323	7.7503
3324	0.12485
3325	20.534
3326	20.54
3327	20.572
3328	20.575
3329	14.579
3330	12.731
3331	3.7659e-002
3332	3.6702
3333	18.03
3334	17.039
3335	2.0351
3336	14.355
3337	14.558
3338	19.248
3339	12.001
3340	17.108
3341	7.2759
3342	0.43652
3343	10.515
3344	1.3806
3345	16.75
3346	1.1293
3347	0.55503
3348	15.767
3349	17.29
3350	15.117
3351	10.842
3352	4.045
3353	3.9873
3354	1.7131
3355	0.77587
3356	0.25039
3357	0.21976
3358	3.8277
3359	0.12037
3360	1.1628
3361	6.666
3362	13.598
3363	21.024
3364	-0.24261
3365	1.9301
3366	6.9298
3367	9.9646
3368	2.3668
3369	13.549
3370	3.418
3371	17.978
3372	0.5401
3373	6.8908
3374	-2.6188
3375	13.781
3376	-5.6607
3377	2.0746
3378	14.558
3379	18.321
3380	21.394
3381	21.461
3382	1.8949
3383	21.524
3384	7.5752
3385	12.132
3386	21.552
3387	21.542
3388	21.5
3389	21.359
3390	21.108
3391	20.757
3392	20.231
3393	19.516
3394	18.614
3395	6.5169
3396	8.6076
3397	6.9246
3398	8.9648
3399	9.8293
3400	11.146
3401	13.246
3402	1.6144
3403	0.53636
3404	7.4923
3405	0.70265
3406	9.1335
3407	17.664
3408	7.8592
3409	0.18691
3410	5.6166
3411	20.495
3412	6.4482
3413	9.2328
3414	0.37817
3415	16.125
3416	3.9819
3417	6.9764
3418	1.4643
3419	3.621
3420	14.123
3421	15.318
3422	0.86054
3423	2.8426
3424	6.6588
3425	0.99619
3426	0.37567
3427	16.687
3428	19.13
3429	19.954
3430	20.49
3431	6.128
3432	20.961
3433	1.8628
3434	21.259
3435	21.454
3436	21.537
3437	21.553
3438	21.54
3439	21.49
3440	21.428
3441	21.349
3442	12.62
3443	16.002
3444	20.92
3445	9.8679
3446	6.8541
3447	0.15293
3448	0.40975
3449	0.7924
3450	-2.6761
3451	1.7553
3452	21.372
3453	0.559
3454	0.90821
3455	7.3059
3456	4.9735
3457	1.1812
3458	3.8265
3459	11.706
3460	9.7747
3461	16.969
3462	16.572
3463	2.455
3464	8.4193
3465	6.5955
3466	10.092
3467	11.872
3468	-1.9792
3469	11.895
3470	14.048
3471	9.6921e-002
3472	0.35022
3473	-1.6239
3474	20.768
3475	6.8837
3476	10.623
3477	0.26273
3478	2.0508
3479	0.41465
3480	0.60859
3481	1.1717
3482	19.317
3483	9.7186
3484	18.433
3485	5.2227
3486	6.9517
3487	7.8129
3488	1.7951
3489	1.7976
3490	14.247
3491	-0.39201
3492	10.366
3493	3.8543
3494	4.1257
3495	5.3452
3496	16.589
3497	-4.2268
3498	15.629
3499	11.56
3500	9.2824
3501	7.8848
3502	2.1203
3503	8.9942
3504	8.5509
3505	12.562
3506	14.449
3507	1.464
3508	10.664
3509	21.307
3510	21.355
3511	20.891
3512	20.918
3513	15.363
3514	17.467
3515	-3.589
3516	-2.9656
3517	-2.0638
3518	-1.5153
3519	-0.71919
3520	-0.27997
3521	11.585
3522	4.1863
3523	4.5766
3524	4.4853
3525	4.8443
3526	4.7659
3527	5.1033
3528	2.3682
3529	2.9253
3530	2.7492
3531	3.2691
3532	21.279
3533	20.885
3534	2.9156
3535	3.0111
3536	2.4661
3537	2.6679
3538	2.2553
3539	18.841
3540	19.067
3541	18.841
3542	18.606
3543	18.623
3544	18.33
3545	18.368
3546	18.032
3547	18.089
3548	17.718
3549	17.795
3550	17.392
3551	17.488
3552	17.055
3553	17.171
3554	16.711
3555	16.844
3556	16.359
3557	16.51
3558	16.003
3559	16.169
3560	15.642
3561	15.822
3562	15.278
3563	15.469
3564	14.913
3565	15.113
3566	14.546
3567	14.756
3568	14.18
3569	14.397
3570	13.815
3571	14.038
3572	13.452
3573	13.677
3574	13.092
3575	13.318
3576	12.736
3577	12.962
3578	12.386
3579	12.611
3580	12.04
3581	12.264
3582	11.702
3583	11.925
3584	11.37
3585	11.592
3586	11.046
3587	11.268
3588	10.73
3589	10.952
3590	10.423
3591	10.642
3592	10.124
3593	10.338
3594	9.835
3595	10.04
3596	9.5545
3597	9.7495
3598	9.2829
3599	9.4657
3600	9.02
3601	9.1926
3602	8.7652
3603	8.9259
3604	8.5181
3605	8.6648
3606	8.2776
3607	8.4107
3608	8.0428
3609	8.1632
3610	7.8127
3611	7.9205
3612	7.5858
3613	7.6811
3614	7.3606
3615	7.4416
3616	7.1357
3617	7.2012
3618	6.9093
3619	6.9585
3620	6.6798
3621	6.714
3622	6.4457
3623	6.4661
3624	6.2052
3625	6.2142
3626	5.9566
3627	5.9572
3628	5.6985
3629	5.6933
3630	5.4296
3631	5.4189
3632	5.1494
3633	5.133
3634	4.8578
3635	4.8298
3636	4.5562
3637	4.503
3638	4.2481
3639	4.1743
3640	3.939
3641	3.8342
3642	3.6375
3643	3.4924
3644	3.3552
3645	3.1663
3646	3.1196
3647	2.8613
3648	2.6094
3649	22.216
3650	21.98
3651	21.366
3652	19.338
3653	19.073
3654	19.645
3655	19.328
3656	19.967
3657	19.604
3658	20.29
3659	19.901
3660	20.607
3661	20.198
3662	20.909
3663	20.489
3664	21.195
3665	20.746
3666	21.461
3667	20.975
3668	21.707
3669	21.217
3670	21.93
3671	21.421
3672	22.131
3673	21.616
3674	22.308
3675	21.721
3676	22.461
3677	21.887
3678	22.588
3679	21.981
3680	22.689
3681	22.117
3682	22.763
3683	22.105
3684	22.809
3685	22.202
3686	22.826
3687	22.156
3688	22.814
3689	22.151
3690	22.772
3691	22.083
3692	22.698
3693	22.026
3694	22.585
3695	21.889
3696	22.424
3697	21.744
3698	21.549
3699	4.3354
3700	4.2528
3701	4.3849
3702	21.72
3703	21.049
3704	21.425
3705	20.783
3706	21.093
3707	20.386
3708	20.722
3709	20.085
3710	20.314
3711	19.663
3712	19.867
3713	19.234
3714	19.382
3715	18.791
3716	18.858
3717	18.288
3718	18.296
3719	17.793
3720	17.696
3721	17.175
3722	17.058
3723	16.599
3724	16.384
3725	16.003
3726	15.673
3727	15.298
3728	14.925
3729	14.625
3730	14.143
3731	13.846
3732	13.327
3733	13.126
3734	12.478
3735	12.319
3736	11.598
3737	11.556
3738	10.686
3739	10.71
3740	9.7426
3741	9.8691
3742	8.7679
3743	8.9717
3744	7.7674
3745	8.0629
3746	6.7436
3747	7.1563
3748	5.7123
3749	6.227
3750	4.7002
3751	5.3392
3752	3.7563
3753	4.4555
3754	2.9588
3755	3.7044
3756	2.3963
3757	3.1386
3758	2.166
3759	2.8018
3760	2.3597
3761	2.7768
3762	3.0952
3763	3.0569
3764	3.667
3765	20.45
3766	20.791
3767	20.183
3768	20.082
3769	19.834
3770	19.688
3771	19.416
3772	19.267
3773	19.053
3774	18.819
3775	18.618
3776	18.343
3777	18.171
3778	17.839
3779	17.689
3780	17.306
3781	17.209
3782	16.743
3783	16.632
3784	16.151
3785	16.095
3786	15.53
3787	15.498
3788	14.88
3789	14.883
3790	14.202
3791	14.248
3792	13.495
3793	13.598
3794	12.761
3795	12.885
3796	12.001
3797	12.19
3798	11.215
3799	11.443
3800	10.406
3801	10.691
3802	9.5735
3803	9.9113
3804	8.7199
3805	9.1281
3806	7.8464
3807	8.318
3808	6.9546
3809	7.4982
3810	6.0481
3811	6.6666
3812	5.1347
3813	5.8292
3814	4.2292
3815	5.0089
3816	3.3618
3817	4.214
3818	2.5789
3819	3.5001
3820	1.9531
3821	2.8482
3822	1.5716
3823	2.4013
3824	1.5249
3825	2.186
3826	1.902
3827	2.288
3828	2.8296
3829	2.7506
3830	3.5608
3831	22.527
3832	22.332
3833	22.526
3834	22.315
3835	22.525
3836	22.33
3837	22.522
3838	22.322
3839	22.52
3840	22.339
3841	22.517
3842	22.33
3843	22.516
3844	22.333
3845	22.515
3846	22.33
3847	22.514
3848	22.317
3849	22.514
3850	22.316
3851	22.515
3852	22.321
3853	22.515
3854	22.322
3855	22.517
3856	22.334
3857	22.518
3858	22.323
3859	22.519
3860	22.323
3861	22.52
3862	22.324
3863	22.522
3864	22.33
3865	22.523
3866	22.326
3867	22.524
3868	22.334
